SaleID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitListPrice,DiscountPct,UnitSalePrice,TotalSale,TotalCost,Profit,MarginPct,PaymentMethod,SaleChannel,ReturnFlag
VTA-0002629,20230406,186,19,8,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,Efectivo,Online,No
VTA-0002630,20230406,191,14,8,1,142.59,20.0,114.07,114.07,89.6,24.47,21.45,OXXO Pay,App Movil,No
VTA-0002631,20230406,171,36,11,2,7.47,15.0,6.35,12.7,11.98,0.72,5.67,PayPal,Tienda Fisica,No
VTA-0002632,20230406,126,13,15,1,128.52,0.0,128.52,128.52,77.81,50.71,39.46,Transferencia,Tienda Fisica,No
VTA-0002633,20230406,181,4,17,1,727.14,20.0,581.71,581.71,525.94,55.77,9.59,Tarjeta Debito,Tienda Fisica,No
VTA-0002634,20230406,103,3,11,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,Tarjeta Credito,Tienda Fisica,Si
VTA-0002635,20230406,123,14,16,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,Transferencia,Tienda Fisica,Si
VTA-0002636,20230406,30,39,20,1,25.39,10.0,22.85,22.85,17.87,4.98,21.79,PayPal,Tienda Fisica,No
VTA-0002637,20230407,64,46,18,1,480.87,0.0,480.87,480.87,335.5,145.37,30.23,Transferencia,Telefono,No
VTA-0002638,20230407,75,45,18,2,144.66,0.0,144.66,289.32,176.16,113.16,39.11,Tarjeta Debito,Online,No
VTA-0002639,20230407,164,13,13,2,128.52,25.0,96.39,192.78,155.62,37.16,19.28,Tarjeta Debito,Telefono,No
VTA-0002640,20230407,42,3,17,2,530.38,30.0,371.27,742.54,740.84,1.7,0.23,OXXO Pay,Tienda Fisica,No
VTA-0002641,20230407,111,30,9,1,547.47,20.0,437.98,437.98,364.07,73.91,16.88,PayPal,Telefono,No
VTA-0002642,20230407,118,12,5,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,Transferencia,Online,Si
VTA-0002643,20230407,103,30,18,1,547.47,10.0,492.72,492.72,364.07,128.65,26.11,Transferencia,Online,No
VTA-0002644,20230407,168,3,17,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,Tarjeta Credito,App Movil,No
VTA-0002645,20230407,46,15,17,1,82.81,15.0,70.39,70.39,48.45,21.94,31.17,PayPal,Tienda Fisica,No
VTA-0002646,20230408,113,6,18,2,356.83,0.0,356.83,713.66,508.68,204.98,28.72,Transferencia,Online,No
VTA-0002647,20230408,163,41,18,1,348.99,20.0,279.19,279.19,244.08,35.11,12.58,OXXO Pay,App Movil,No
VTA-0002648,20230408,146,24,7,2,101.94,30.0,71.36,142.72,134.54,8.18,5.73,OXXO Pay,App Movil,No
VTA-0002649,20230409,97,31,8,2,6.83,10.0,6.15,12.3,10.34,1.96,15.93,Efectivo,Online,No
VTA-0002650,20230409,53,5,10,1,956.08,30.0,669.26,669.26,645.16,24.1,3.6,PayPal,Online,No
VTA-0002651,20230409,114,31,18,3,6.83,0.0,6.83,20.49,15.51,4.98,24.3,Efectivo,Online,No
VTA-0002652,20230409,6,43,9,2,334.93,0.0,334.93,669.86,435.36,234.5,35.01,Tarjeta Credito,Telefono,No
VTA-0002653,20230409,182,24,10,2,101.94,0.0,101.94,203.88,134.54,69.34,34.01,Tarjeta Debito,Telefono,No
VTA-0002654,20230409,152,23,16,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Tarjeta Credito,Telefono,No
VTA-0002655,20230409,82,38,17,2,15.02,30.0,10.51,21.02,21.2,-0.18,-0.86,PayPal,Tienda Fisica,No
VTA-0002656,20230410,140,28,7,4,549.83,25.0,412.37,1649.48,1447.4,202.08,12.25,OXXO Pay,Telefono,No
VTA-0002657,20230410,99,25,7,1,75.49,15.0,64.17,64.17,53.74,10.43,16.25,PayPal,Tienda Fisica,Si
VTA-0002658,20230410,137,5,6,2,956.08,0.0,956.08,1912.16,1290.32,621.84,32.52,Tarjeta Credito,Online,No
VTA-0002659,20230410,55,18,10,1,137.89,20.0,110.31,110.31,83.81,26.5,24.02,Tarjeta Debito,App Movil,No
VTA-0002660,20230410,116,25,13,2,75.49,0.0,75.49,150.98,107.48,43.5,28.81,Efectivo,Online,No
VTA-0002661,20230410,106,27,14,1,477.83,15.0,406.16,406.16,303.8,102.36,25.2,PayPal,Online,No
VTA-0002662,20230410,16,19,13,1,131.45,0.0,131.45,131.45,85.17,46.28,35.21,Tarjeta Debito,App Movil,No
VTA-0002663,20230411,155,41,3,1,348.99,20.0,279.19,279.19,244.08,35.11,12.58,Tarjeta Credito,Telefono,No
VTA-0002664,20230411,144,50,15,2,210.24,5.0,199.73,399.46,269.68,129.78,32.49,Tarjeta Credito,App Movil,No
VTA-0002665,20230411,186,45,9,1,144.66,0.0,144.66,144.66,88.08,56.58,39.11,Transferencia,Tienda Fisica,No
VTA-0002666,20230411,24,20,6,1,104.32,15.0,88.67,88.67,65.71,22.96,25.89,Tarjeta Credito,Telefono,No
VTA-0002667,20230411,156,8,9,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,Tarjeta Credito,Tienda Fisica,No
VTA-0002668,20230411,25,9,6,1,592.99,0.0,592.99,592.99,429.98,163.01,27.49,Tarjeta Debito,Online,No
VTA-0002669,20230411,33,39,11,2,25.39,10.0,22.85,45.7,35.74,9.96,21.79,Efectivo,Online,No
VTA-0002670,20230411,176,47,4,2,188.85,10.0,169.97,339.94,231.84,108.1,31.8,Efectivo,App Movil,No
VTA-0002671,20230411,192,11,7,1,137.12,15.0,116.55,116.55,87.63,28.92,24.81,Efectivo,App Movil,No
VTA-0002672,20230412,174,4,18,2,727.14,20.0,581.71,1163.42,1051.88,111.54,9.59,Efectivo,App Movil,Si
VTA-0002673,20230412,78,50,3,1,210.24,5.0,199.73,199.73,134.84,64.89,32.49,Efectivo,App Movil,No
VTA-0002674,20230412,166,20,4,2,104.32,15.0,88.67,177.34,131.42,45.92,25.89,Transferencia,App Movil,No
VTA-0002675,20230412,2,16,16,4,62.99,20.0,50.39,201.56,159.04,42.52,21.1,Tarjeta Debito,App Movil,Si
VTA-0002676,20230412,42,25,19,1,75.49,30.0,52.84,52.84,53.74,-0.9,-1.7,Transferencia,Tienda Fisica,No
VTA-0002677,20230412,78,32,4,1,4.17,5.0,3.96,3.96,3.08,0.88,22.22,Tarjeta Debito,App Movil,No
VTA-0002678,20230412,61,8,11,1,554.6,15.0,471.41,471.41,400.05,71.36,15.14,Tarjeta Debito,App Movil,No
VTA-0002679,20230413,189,16,15,1,62.99,5.0,59.84,59.84,39.76,20.08,33.56,PayPal,App Movil,No
VTA-0002680,20230413,186,34,20,1,4.77,25.0,3.58,3.58,3.95,-0.37,-10.34,Tarjeta Credito,App Movil,No
VTA-0002681,20230413,22,43,14,1,334.93,0.0,334.93,334.93,217.68,117.25,35.01,Tarjeta Credito,Tienda Fisica,No
VTA-0002682,20230413,36,50,7,3,210.24,0.0,210.24,630.72,404.52,226.2,35.86,PayPal,Telefono,Si
VTA-0002683,20230413,45,23,9,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Transferencia,Tienda Fisica,No
VTA-0002684,20230413,186,47,3,1,188.85,0.0,188.85,188.85,115.92,72.93,38.62,Tarjeta Debito,App Movil,No
VTA-0002685,20230413,34,1,11,1,330.81,20.0,264.65,264.65,229.0,35.65,13.47,Efectivo,Online,No
VTA-0002686,20230414,84,6,19,1,356.83,30.0,249.78,249.78,254.34,-4.56,-1.83,Tarjeta Credito,Online,No
VTA-0002687,20230414,195,12,6,1,118.73,30.0,83.11,83.11,73.96,9.15,11.01,Tarjeta Debito,Tienda Fisica,Si
VTA-0002688,20230414,99,40,15,1,14.65,0.0,14.65,14.65,10.55,4.1,27.99,PayPal,Tienda Fisica,No
VTA-0002689,20230414,194,15,12,2,82.81,10.0,74.53,149.06,96.9,52.16,34.99,OXXO Pay,Tienda Fisica,No
VTA-0002690,20230414,194,14,9,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,Efectivo,App Movil,No
VTA-0002691,20230414,104,14,13,2,142.59,0.0,142.59,285.18,179.2,105.98,37.16,Transferencia,Online,No
VTA-0002692,20230414,56,13,3,3,128.52,0.0,128.52,385.56,233.43,152.13,39.46,PayPal,Tienda Fisica,Si
VTA-0002693,20230415,101,24,4,1,101.94,15.0,86.65,86.65,67.27,19.38,22.37,Tarjeta Credito,Tienda Fisica,No
VTA-0002694,20230415,180,43,16,3,334.93,20.0,267.94,803.82,653.04,150.78,18.76,Tarjeta Debito,Telefono,No
VTA-0002695,20230415,179,9,11,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,PayPal,Telefono,No
VTA-0002696,20230415,182,14,13,1,142.59,30.0,99.81,99.81,89.6,10.21,10.23,Tarjeta Credito,Telefono,No
VTA-0002697,20230415,140,13,4,2,128.52,20.0,102.82,205.64,155.62,50.02,24.32,Tarjeta Debito,Tienda Fisica,No
VTA-0002698,20230415,119,6,8,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,PayPal,App Movil,No
VTA-0002699,20230415,174,28,7,2,549.83,20.0,439.86,879.72,723.7,156.02,17.74,Efectivo,App Movil,No
VTA-0002700,20230415,115,38,5,1,15.02,10.0,13.52,13.52,10.6,2.92,21.6,OXXO Pay,Telefono,No
VTA-0002701,20230415,24,42,17,1,400.59,30.0,280.41,280.41,266.21,14.2,5.06,OXXO Pay,App Movil,No
VTA-0002702,20230415,167,37,5,2,11.8,0.0,11.8,23.6,17.06,6.54,27.71,Tarjeta Credito,Tienda Fisica,No
VTA-0002703,20230415,149,45,8,1,144.66,0.0,144.66,144.66,88.08,56.58,39.11,Transferencia,Tienda Fisica,No
VTA-0002704,20230415,133,17,16,2,108.44,0.0,108.44,216.88,128.18,88.7,40.9,PayPal,Telefono,No
VTA-0002705,20230416,112,18,15,2,137.89,30.0,96.52,193.04,167.62,25.42,13.17,Transferencia,App Movil,No
VTA-0002706,20230416,149,15,4,2,82.81,20.0,66.25,132.5,96.9,35.6,26.87,Transferencia,App Movil,No
VTA-0002707,20230416,145,31,4,2,6.83,5.0,6.49,12.98,10.34,2.64,20.34,Tarjeta Debito,Online,No
VTA-0002708,20230416,44,3,17,2,530.38,0.0,530.38,1060.76,740.84,319.92,30.16,OXXO Pay,Tienda Fisica,Si
VTA-0002709,20230416,108,10,14,2,350.93,15.0,298.29,596.58,535.72,60.86,10.2,PayPal,Telefono,No
VTA-0002710,20230416,160,6,7,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,Tarjeta Credito,App Movil,No
VTA-0002711,20230416,11,47,18,1,188.85,0.0,188.85,188.85,115.92,72.93,38.62,Efectivo,Tienda Fisica,Si
VTA-0002712,20230417,105,42,6,1,400.59,0.0,400.59,400.59,266.21,134.38,33.55,Transferencia,Tienda Fisica,No
VTA-0002713,20230417,104,45,10,1,144.66,0.0,144.66,144.66,88.08,56.58,39.11,Tarjeta Credito,Tienda Fisica,No
VTA-0002714,20230418,78,26,18,1,129.39,15.0,109.98,109.98,82.81,27.17,24.7,Transferencia,Telefono,No
VTA-0002715,20230418,41,21,1,1,457.01,10.0,411.31,411.31,324.16,87.15,21.19,Tarjeta Debito,Online,No
VTA-0002716,20230418,185,23,8,4,126.32,10.0,113.69,454.76,369.44,85.32,18.76,OXXO Pay,Online,No
VTA-0002717,20230418,17,22,1,1,172.53,0.0,172.53,172.53,116.5,56.03,32.48,OXXO Pay,Telefono,No
VTA-0002718,20230418,90,16,8,2,62.99,25.0,47.24,94.48,79.52,14.96,15.83,Efectivo,Tienda Fisica,No
VTA-0002719,20230418,7,12,1,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,Efectivo,Tienda Fisica,No
VTA-0002720,20230418,43,1,1,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,Efectivo,Tienda Fisica,No
VTA-0002721,20230419,55,50,17,1,210.24,0.0,210.24,210.24,134.84,75.4,35.86,Transferencia,Telefono,No
VTA-0002722,20230419,72,21,2,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Efectivo,Tienda Fisica,No
VTA-0002723,20230420,113,12,15,2,118.73,15.0,100.92,201.84,147.92,53.92,26.71,PayPal,App Movil,No
VTA-0002724,20230420,88,9,3,1,592.99,10.0,533.69,533.69,429.98,103.71,19.43,PayPal,Online,Si
VTA-0002725,20230420,135,20,4,2,104.32,25.0,78.24,156.48,131.42,25.06,16.01,OXXO Pay,Tienda Fisica,No
VTA-0002726,20230421,58,47,2,1,188.85,15.0,160.52,160.52,115.92,44.6,27.78,Tarjeta Credito,App Movil,No
VTA-0002727,20230421,119,18,10,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Tarjeta Credito,Telefono,No
VTA-0002728,20230421,175,13,20,1,128.52,15.0,109.24,109.24,77.81,31.43,28.77,Tarjeta Credito,App Movil,No
VTA-0002729,20230421,36,13,9,2,128.52,5.0,122.09,244.18,155.62,88.56,36.27,OXXO Pay,Tienda Fisica,No
VTA-0002730,20230421,31,50,18,1,210.24,30.0,147.17,147.17,134.84,12.33,8.38,Tarjeta Debito,Tienda Fisica,Si
VTA-0002731,20230422,1,2,15,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,Efectivo,Online,No
VTA-0002732,20230422,171,37,2,2,11.8,30.0,8.26,16.52,17.06,-0.54,-3.27,Tarjeta Debito,App Movil,No
VTA-0002733,20230422,97,28,19,1,549.83,5.0,522.34,522.34,361.85,160.49,30.73,PayPal,Online,Si
VTA-0002734,20230422,6,27,2,4,477.83,15.0,406.16,1624.64,1215.2,409.44,25.2,OXXO Pay,Telefono,No
VTA-0002735,20230422,84,40,17,1,14.65,10.0,13.19,13.19,10.55,2.64,20.02,PayPal,App Movil,No
VTA-0002736,20230422,155,42,9,1,400.59,0.0,400.59,400.59,266.21,134.38,33.55,Efectivo,App Movil,No
VTA-0002737,20230422,27,17,10,1,108.44,0.0,108.44,108.44,64.09,44.35,40.9,OXXO Pay,Telefono,Si
VTA-0002738,20230422,77,10,6,1,350.93,0.0,350.93,350.93,267.86,83.07,23.67,OXXO Pay,Online,Si
VTA-0002739,20230422,178,47,7,1,188.85,15.0,160.52,160.52,115.92,44.6,27.78,Transferencia,Telefono,No
VTA-0002740,20230423,128,47,8,1,188.85,5.0,179.41,179.41,115.92,63.49,35.39,PayPal,Tienda Fisica,No
VTA-0002741,20230423,143,18,8,1,137.89,5.0,131.0,131.0,83.81,47.19,36.02,Tarjeta Debito,Online,Si
VTA-0002742,20230424,11,9,11,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,Tarjeta Credito,Online,No
VTA-0002743,20230424,157,20,4,1,104.32,30.0,73.02,73.02,65.71,7.31,10.01,Efectivo,Online,No
VTA-0002744,20230424,179,1,4,3,330.81,0.0,330.81,992.43,687.0,305.43,30.78,Transferencia,Tienda Fisica,No
VTA-0002745,20230424,2,42,4,1,400.59,0.0,400.59,400.59,266.21,134.38,33.55,OXXO Pay,App Movil,No
VTA-0002746,20230424,184,19,4,1,131.45,30.0,92.01,92.01,85.17,6.84,7.43,PayPal,App Movil,No
VTA-0002747,20230424,21,35,11,3,22.04,15.0,18.73,56.19,48.75,7.44,13.24,Tarjeta Credito,Tienda Fisica,No
VTA-0002748,20230424,100,30,4,2,547.47,10.0,492.72,985.44,728.14,257.3,26.11,OXXO Pay,Telefono,No
VTA-0002749,20230424,93,46,3,1,480.87,25.0,360.65,360.65,335.5,25.15,6.97,Efectivo,Online,No
VTA-0002750,20230424,48,5,9,1,956.08,20.0,764.86,764.86,645.16,119.7,15.65,Tarjeta Credito,Online,No
VTA-0002751,20230424,98,43,16,3,334.93,0.0,334.93,1004.79,653.04,351.75,35.01,OXXO Pay,Online,No
VTA-0002752,20230424,143,47,14,2,188.85,0.0,188.85,377.7,231.84,145.86,38.62,PayPal,Online,No
VTA-0002753,20230425,25,41,10,1,348.99,0.0,348.99,348.99,244.08,104.91,30.06,Efectivo,App Movil,Si
VTA-0002754,20230425,160,32,17,1,4.17,20.0,3.34,3.34,3.08,0.26,7.78,Tarjeta Debito,Tienda Fisica,No
VTA-0002755,20230425,131,20,16,2,104.32,25.0,78.24,156.48,131.42,25.06,16.01,Transferencia,Tienda Fisica,Si
VTA-0002756,20230426,83,46,13,2,480.87,0.0,480.87,961.74,671.0,290.74,30.23,Tarjeta Debito,Telefono,No
VTA-0002757,20230426,122,19,3,1,131.45,20.0,105.16,105.16,85.17,19.99,19.01,PayPal,Tienda Fisica,No
VTA-0002758,20230426,19,36,5,1,7.47,0.0,7.47,7.47,5.99,1.48,19.81,Transferencia,Tienda Fisica,No
VTA-0002759,20230426,81,7,11,1,843.52,0.0,843.52,843.52,595.51,248.01,29.4,Transferencia,Tienda Fisica,No
VTA-0002760,20230427,55,22,7,2,172.53,30.0,120.77,241.54,233.0,8.54,3.54,OXXO Pay,Online,No
VTA-0002761,20230427,151,37,14,2,11.8,20.0,9.44,18.88,17.06,1.82,9.64,Efectivo,Tienda Fisica,Si
VTA-0002762,20230427,84,45,18,3,144.66,0.0,144.66,433.98,264.24,169.74,39.11,Tarjeta Credito,Telefono,Si
VTA-0002763,20230427,175,16,7,1,62.99,5.0,59.84,59.84,39.76,20.08,33.56,OXXO Pay,Tienda Fisica,No
VTA-0002764,20230427,56,6,12,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,Efectivo,Telefono,Si
VTA-0002765,20230428,148,49,10,5,315.78,0.0,315.78,1578.9,1096.45,482.45,30.56,PayPal,Telefono,Si
VTA-0002766,20230428,92,34,3,1,4.77,0.0,4.77,4.77,3.95,0.82,17.19,Transferencia,App Movil,No
VTA-0002767,20230428,120,1,18,1,330.81,30.0,231.57,231.57,229.0,2.57,1.11,Tarjeta Credito,App Movil,No
VTA-0002768,20230428,149,1,8,3,330.81,15.0,281.19,843.57,687.0,156.57,18.56,Tarjeta Debito,App Movil,No
VTA-0002769,20230428,21,45,17,3,144.66,5.0,137.43,412.29,264.24,148.05,35.91,Efectivo,App Movil,Si
VTA-0002770,20230428,138,12,19,1,118.73,10.0,106.86,106.86,73.96,32.9,30.79,Efectivo,App Movil,No
VTA-0002771,20230428,188,6,16,2,356.83,25.0,267.62,535.24,508.68,26.56,4.96,Transferencia,Tienda Fisica,No
VTA-0002772,20230428,122,15,6,3,82.81,0.0,82.81,248.43,145.35,103.08,41.49,Transferencia,App Movil,No
VTA-0002773,20230429,157,31,2,2,6.83,30.0,4.78,9.56,10.34,-0.78,-8.16,Tarjeta Credito,App Movil,No
VTA-0002774,20230429,39,30,5,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,Tarjeta Credito,Telefono,No
VTA-0002775,20230429,146,6,10,1,356.83,5.0,338.99,338.99,254.34,84.65,24.97,PayPal,Telefono,Si
VTA-0002776,20230429,66,43,8,2,334.93,25.0,251.2,502.4,435.36,67.04,13.34,Tarjeta Credito,Tienda Fisica,No
VTA-0002777,20230429,8,49,20,3,315.78,5.0,299.99,899.97,657.87,242.1,26.9,Tarjeta Debito,Tienda Fisica,No
VTA-0002778,20230429,63,10,4,2,350.93,25.0,263.2,526.4,535.72,-9.32,-1.77,PayPal,Telefono,No
VTA-0002779,20230429,7,3,13,1,530.38,15.0,450.82,450.82,370.42,80.4,17.83,PayPal,Online,No
VTA-0002780,20230430,17,7,11,2,843.52,15.0,716.99,1433.98,1191.02,242.96,16.94,Efectivo,App Movil,No
VTA-0002781,20230430,40,40,19,1,14.65,10.0,13.19,13.19,10.55,2.64,20.02,PayPal,Telefono,No
VTA-0002782,20230430,26,4,14,1,727.14,25.0,545.36,545.36,525.94,19.42,3.56,OXXO Pay,App Movil,No
VTA-0002783,20230430,101,33,15,1,4.47,5.0,4.25,4.25,3.59,0.66,15.53,PayPal,Tienda Fisica,No
VTA-0002784,20230501,49,35,19,2,22.04,0.0,22.04,44.08,32.5,11.58,26.27,OXXO Pay,Tienda Fisica,No
VTA-0002785,20230501,86,41,13,2,348.99,20.0,279.19,558.38,488.16,70.22,12.58,Tarjeta Credito,Tienda Fisica,No
VTA-0002786,20230501,6,12,12,2,118.73,15.0,100.92,201.84,147.92,53.92,26.71,Transferencia,App Movil,No
VTA-0002787,20230502,139,33,4,1,4.47,10.0,4.02,4.02,3.59,0.43,10.7,PayPal,Telefono,No
VTA-0002788,20230502,184,3,7,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,Tarjeta Credito,App Movil,No
VTA-0002789,20230502,110,47,15,1,188.85,25.0,141.64,141.64,115.92,25.72,18.16,Tarjeta Debito,App Movil,No
VTA-0002790,20230502,98,9,5,1,592.99,10.0,533.69,533.69,429.98,103.71,19.43,Efectivo,Tienda Fisica,Si
VTA-0002791,20230503,170,33,17,2,4.47,0.0,4.47,8.94,7.18,1.76,19.69,PayPal,Online,Si
VTA-0002792,20230503,42,21,2,2,457.01,10.0,411.31,822.62,648.32,174.3,21.19,PayPal,Tienda Fisica,No
VTA-0002793,20230503,167,41,11,1,348.99,10.0,314.09,314.09,244.08,70.01,22.29,Tarjeta Credito,Telefono,No
VTA-0002794,20230503,74,12,9,2,118.73,25.0,89.05,178.1,147.92,30.18,16.95,Efectivo,App Movil,No
VTA-0002795,20230503,74,23,12,5,126.32,0.0,126.32,631.6,461.8,169.8,26.88,Transferencia,Online,No
VTA-0002796,20230503,75,29,4,2,82.71,0.0,82.71,165.42,121.28,44.14,26.68,Transferencia,App Movil,No
VTA-0002797,20230504,84,18,18,1,137.89,30.0,96.52,96.52,83.81,12.71,13.17,Efectivo,Tienda Fisica,No
VTA-0002798,20230504,170,44,7,1,189.76,0.0,189.76,189.76,124.23,65.53,34.53,Tarjeta Credito,Online,No
VTA-0002799,20230504,88,40,2,3,14.65,0.0,14.65,43.95,31.65,12.3,27.99,PayPal,Tienda Fisica,No
VTA-0002800,20230504,19,50,4,2,210.24,10.0,189.22,378.44,269.68,108.76,28.74,Transferencia,Tienda Fisica,No
VTA-0002801,20230504,192,4,14,2,727.14,30.0,509.0,1018.0,1051.88,-33.88,-3.33,Tarjeta Credito,Tienda Fisica,No
VTA-0002802,20230504,105,5,8,1,956.08,0.0,956.08,956.08,645.16,310.92,32.52,Efectivo,Telefono,No
VTA-0002803,20230504,32,44,4,2,189.76,0.0,189.76,379.52,248.46,131.06,34.53,Efectivo,Online,No
VTA-0002804,20230504,80,1,13,1,330.81,20.0,264.65,264.65,229.0,35.65,13.47,PayPal,Online,No
VTA-0002805,20230505,27,34,1,2,4.77,20.0,3.82,7.64,7.9,-0.26,-3.4,Efectivo,Telefono,No
VTA-0002806,20230505,188,15,11,1,82.81,15.0,70.39,70.39,48.45,21.94,31.17,Efectivo,Online,Si
VTA-0002807,20230505,121,28,19,2,549.83,0.0,549.83,1099.66,723.7,375.96,34.19,Efectivo,Tienda Fisica,Si
VTA-0002808,20230505,163,15,12,3,82.81,5.0,78.67,236.01,145.35,90.66,38.41,PayPal,Online,No
VTA-0002809,20230505,92,45,19,2,144.66,0.0,144.66,289.32,176.16,113.16,39.11,OXXO Pay,App Movil,No
VTA-0002810,20230505,42,39,5,3,25.39,0.0,25.39,76.17,53.61,22.56,29.62,Transferencia,Tienda Fisica,Si
VTA-0002811,20230505,180,35,6,1,22.04,20.0,17.63,17.63,16.25,1.38,7.83,Transferencia,App Movil,No
VTA-0002812,20230505,2,40,19,1,14.65,0.0,14.65,14.65,10.55,4.1,27.99,Transferencia,Online,No
VTA-0002813,20230505,35,12,10,1,118.73,25.0,89.05,89.05,73.96,15.09,16.95,Transferencia,Telefono,Si
VTA-0002814,20230506,34,17,17,2,108.44,25.0,81.33,162.66,128.18,34.48,21.2,PayPal,Online,No
VTA-0002815,20230506,74,18,16,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Tarjeta Debito,Online,No
VTA-0002816,20230506,94,32,14,1,4.17,5.0,3.96,3.96,3.08,0.88,22.22,Tarjeta Credito,Telefono,No
VTA-0002817,20230507,172,18,10,2,137.89,30.0,96.52,193.04,167.62,25.42,13.17,Efectivo,Tienda Fisica,Si
VTA-0002818,20230507,130,23,7,2,126.32,20.0,101.06,202.12,184.72,17.4,8.61,Tarjeta Debito,App Movil,No
VTA-0002819,20230507,196,8,7,2,554.6,20.0,443.68,887.36,800.1,87.26,9.83,Tarjeta Debito,Tienda Fisica,No
VTA-0002820,20230507,84,19,11,1,131.45,25.0,98.59,98.59,85.17,13.42,13.61,Efectivo,Tienda Fisica,No
VTA-0002821,20230507,31,35,12,3,22.04,0.0,22.04,66.12,48.75,17.37,26.27,OXXO Pay,Online,No
VTA-0002822,20230508,199,6,7,1,356.83,25.0,267.62,267.62,254.34,13.28,4.96,Efectivo,Telefono,No
VTA-0002823,20230508,153,30,13,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,PayPal,Telefono,Si
VTA-0002824,20230509,46,34,6,2,4.77,0.0,4.77,9.54,7.9,1.64,17.19,Tarjeta Debito,App Movil,No
VTA-0002825,20230509,92,35,3,3,22.04,0.0,22.04,66.12,48.75,17.37,26.27,Transferencia,Tienda Fisica,No
VTA-0002826,20230509,61,29,14,1,82.71,0.0,82.71,82.71,60.64,22.07,26.68,Transferencia,Online,No
VTA-0002827,20230509,25,33,16,1,4.47,0.0,4.47,4.47,3.59,0.88,19.69,PayPal,Telefono,No
VTA-0002828,20230509,73,23,1,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Efectivo,Telefono,No
VTA-0002829,20230510,120,18,1,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Tarjeta Credito,App Movil,No
VTA-0002830,20230510,33,25,20,1,75.49,0.0,75.49,75.49,53.74,21.75,28.81,Tarjeta Credito,Telefono,No
VTA-0002831,20230510,68,44,18,2,189.76,10.0,170.78,341.56,248.46,93.1,27.26,Tarjeta Credito,Online,Si
VTA-0002832,20230510,172,44,10,1,189.76,10.0,170.78,170.78,124.23,46.55,27.26,Transferencia,App Movil,Si
VTA-0002833,20230510,107,26,9,1,129.39,0.0,129.39,129.39,82.81,46.58,36.0,Tarjeta Debito,Tienda Fisica,No
VTA-0002834,20230510,97,32,3,2,4.17,20.0,3.34,6.68,6.16,0.52,7.78,Efectivo,Online,No
VTA-0002835,20230510,41,24,3,2,101.94,0.0,101.94,203.88,134.54,69.34,34.01,Tarjeta Debito,Telefono,Si
VTA-0002836,20230510,12,3,14,1,530.38,5.0,503.86,503.86,370.42,133.44,26.48,Tarjeta Credito,App Movil,No
VTA-0002837,20230510,10,21,18,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Tarjeta Debito,Online,No
VTA-0002838,20230511,160,13,4,1,128.52,10.0,115.67,115.67,77.81,37.86,32.73,Transferencia,Online,No
VTA-0002839,20230511,6,20,18,3,104.32,0.0,104.32,312.96,197.13,115.83,37.01,Transferencia,Tienda Fisica,No
VTA-0002840,20230511,190,27,1,1,477.83,15.0,406.16,406.16,303.8,102.36,25.2,Tarjeta Debito,Tienda Fisica,No
VTA-0002841,20230511,176,4,20,1,727.14,20.0,581.71,581.71,525.94,55.77,9.59,PayPal,Online,No
VTA-0002842,20230511,11,26,19,1,129.39,15.0,109.98,109.98,82.81,27.17,24.7,OXXO Pay,Telefono,No
VTA-0002843,20230511,53,41,1,1,348.99,0.0,348.99,348.99,244.08,104.91,30.06,Transferencia,Online,No
VTA-0002844,20230511,15,39,16,1,25.39,30.0,17.77,17.77,17.87,-0.1,-0.56,OXXO Pay,Telefono,Si
VTA-0002845,20230512,145,23,1,2,126.32,20.0,101.06,202.12,184.72,17.4,8.61,Transferencia,App Movil,No
VTA-0002846,20230512,27,39,15,3,25.39,0.0,25.39,76.17,53.61,22.56,29.62,Transferencia,Tienda Fisica,No
VTA-0002847,20230512,187,9,9,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,PayPal,Telefono,Si
